student_id,course_id,course_code
59,8,CHEM101
205,8,CHEM101
165,8,CHEM101
206,8,CHEM101
159,8,CHEM101
199,8,CHEM101
240,9,BIO101
12,9,BIO101
217,9,BIO101
194,9,BIO101
231,9,BIO101
22,9,BIO101
119,9,BIO101
33,9,BIO101
106,9,BIO101
187,9,BIO101
233,9,BIO101
218,9,BIO101
123,9,BIO101
127,9,BIO101
247,9,BIO101
246,9,BIO101
164,9,BIO101
176,9,BIO101
61,9,BIO101
39,9,BIO101
80,9,BIO101
180,9,BIO101
210,9,BIO101
110,9,BIO101
56,9,BIO101
143,9,BIO101
172,9,BIO101
139,9,BIO101
183,9,BIO101
237,9,BIO101
212,9,BIO101
208,9,BIO101
234,9,BIO101
37,9,BIO101
177,9,BIO101
121,9,BIO101
122,9,BIO101
226,9,BIO101
160,9,BIO101
77,9,BIO101
9,9,BIO101
157,9,BIO101
235,9,BIO101
182,9,BIO101
4,9,BIO101
65,10,ECO101
230,10,ECO101
149,10,ECO101
81,10,ECO101
89,10,ECO101
199,10,ECO101
212,10,ECO101
85,10,ECO101
59,10,ECO101
6,10,ECO101
155,10,ECO101
159,10,ECO101
20,10,ECO101
142,10,ECO101
35,10,ECO101
58,10,ECO101
53,10,ECO101
90,10,ECO101
14,10,ECO101
241,10,ECO101
213,10,ECO101
120,10,ECO101
75,10,ECO101
185,10,ECO101
221,10,ECO101
165,10,ECO101
232,10,ECO101
23,10,ECO101
172,10,ECO101
194,10,ECO101
60,10,ECO101
93,10,ECO101
180,10,ECO101
163,10,ECO101
198,10,ECO101
174,10,ECO101
150,10,ECO101
246,10,ECO101
94,10,ECO101
0,10,ECO101
164,10,ECO101
3,10,ECO101
111,10,ECO101
169,10,ECO101
62,10,ECO101
122,10,ECO101
79,10,ECO101
175,10,ECO101
80,10,ECO101
131,10,ECO101
88,10,ECO101
147,10,ECO101
233,10,ECO101
166,10,ECO101
139,10,ECO101
224,10,ECO101
187,10,ECO101
210,10,ECO101
154,10,ECO101
34,10,ECO101
200,10,ECO101
86,10,ECO101
108,10,ECO101
33,10,ECO101
92,10,ECO101
148,10,ECO101
101,10,ECO101
242,10,ECO101
8,10,ECO101
181,10,ECO101
9,10,ECO101
119,10,ECO101
98,10,ECO101
183,10,ECO101
104,10,ECO101
115,10,ECO101
50,10,ECO101
83,10,ECO101
13,10,ECO101
222,10,ECO101
107,10,ECO101
128,10,ECO101
100,10,ECO101
121,10,ECO101
77,10,ECO101
69,10,ECO101
192,10,ECO101
223,10,ECO101
215,10,ECO101
16,10,ECO101
189,10,ECO101
138,10,ECO101
197,10,ECO101
202,10,ECO101
179,10,ECO101
112,10,ECO101
87,10,ECO101
168,10,ECO101
49,10,ECO101
207,10,ECO101
5,10,ECO101
236,11,HIST101
226,11,HIST101
221,11,HIST101
70,11,HIST101
138,11,HIST101
97,11,HIST101
170,11,HIST101
230,11,HIST101
71,11,HIST101
231,11,HIST101
216,11,HIST101
177,11,HIST101
131,11,HIST101
41,11,HIST101
51,11,HIST101
219,11,HIST101
209,11,HIST101
110,11,HIST101
165,11,HIST101
242,11,HIST101
9,11,HIST101
234,11,HIST101
7,11,HIST101
112,11,HIST101
119,11,HIST101
207,11,HIST101
109,11,HIST101
219,12,ENG101
50,12,ENG101
63,12,ENG101
37,12,ENG101
54,12,ENG101
147,12,ENG101
12,12,ENG101
35,12,ENG101
189,12,ENG101
34,12,ENG101
206,12,ENG101
174,12,ENG101
110,12,ENG101
30,12,ENG101
83,12,ENG101
202,12,ENG101
15,12,ENG101
192,12,ENG101
128,12,ENG101
179,12,ENG101
13,12,ENG101
118,12,ENG101
116,12,ENG101
161,12,ENG101
168,12,ENG101
211,12,ENG101
208,12,ENG101
125,12,ENG101
154,12,ENG101
112,12,ENG101
188,12,ENG101
177,12,ENG101
55,12,ENG101
152,12,ENG101
16,12,ENG101
171,12,ENG101
237,12,ENG101
45,12,ENG101
0,12,ENG101
79,12,ENG101
31,12,ENG101
214,12,ENG101
195,12,ENG101
173,12,ENG101
172,12,ENG101
51,12,ENG101
126,12,ENG101
7,12,ENG101
95,12,ENG101
93,12,ENG101
0,13,ENG102
188,13,ENG102
223,13,ENG102
44,13,ENG102
157,13,ENG102
65,13,ENG102
12,13,ENG102
171,13,ENG102
25,13,ENG102
199,13,ENG102
20,13,ENG102
104,13,ENG102
202,13,ENG102
60,13,ENG102
130,13,ENG102
225,13,ENG102
28,13,ENG102
94,13,ENG102
162,13,ENG102
1,13,ENG102
14,13,ENG102
111,14,PSYCH101
86,14,PSYCH101
193,14,PSYCH101
247,14,PSYCH101
232,14,PSYCH101
161,14,PSYCH101
130,14,PSYCH101
155,14,PSYCH101
244,14,PSYCH101
159,14,PSYCH101
120,14,PSYCH101
154,14,PSYCH101
225,14,PSYCH101
177,14,PSYCH101
44,14,PSYCH101
118,14,PSYCH101
211,14,PSYCH101
197,14,PSYCH101
108,14,PSYCH101
46,14,PSYCH101
113,14,PSYCH101
172,14,PSYCH101
245,14,PSYCH101
31,14,PSYCH101
71,14,PSYCH101
19,14,PSYCH101
84,14,PSYCH101
215,14,PSYCH101
227,14,PSYCH101
110,14,PSYCH101
188,14,PSYCH101
59,14,PSYCH101
143,14,PSYCH101
116,14,PSYCH101
191,14,PSYCH101
238,14,PSYCH101
149,14,PSYCH101
229,14,PSYCH101
8,14,PSYCH101
207,14,PSYCH101
150,14,PSYCH101
104,14,PSYCH101
103,14,PSYCH101
142,14,PSYCH101
58,14,PSYCH101
122,14,PSYCH101
6,14,PSYCH101
243,14,PSYCH101
234,14,PSYCH101
202,14,PSYCH101
216,14,PSYCH101
61,14,PSYCH101
105,14,PSYCH101
35,14,PSYCH101
164,14,PSYCH101
0,14,PSYCH101
41,14,PSYCH101
213,14,PSYCH101
53,14,PSYCH101
68,14,PSYCH101
157,14,PSYCH101
37,14,PSYCH101
94,14,PSYCH101
92,15,COURSE015
73,15,COURSE015
11,15,COURSE015
198,15,COURSE015
82,15,COURSE015
201,15,COURSE015
216,15,COURSE015
26,15,COURSE015
111,15,COURSE015
2,15,COURSE015
18,15,COURSE015
140,15,COURSE015
218,15,COURSE015
138,15,COURSE015
192,15,COURSE015
97,15,COURSE015
112,15,COURSE015
1,15,COURSE015
238,15,COURSE015
46,15,COURSE015
191,15,COURSE015
37,15,COURSE015
194,15,COURSE015
152,15,COURSE015
241,15,COURSE015
17,15,COURSE015
39,15,COURSE015
113,15,COURSE015
211,15,COURSE015
217,15,COURSE015
163,15,COURSE015
132,15,COURSE015
209,15,COURSE015
43,15,COURSE015
127,15,COURSE015
223,15,COURSE015
161,15,COURSE015
10,15,COURSE015
134,15,COURSE015
49,15,COURSE015
221,15,COURSE015
16,15,COURSE015
117,15,COURSE015
91,15,COURSE015
245,15,COURSE015
66,15,COURSE015
150,15,COURSE015
4,15,COURSE015
154,15,COURSE015
12,15,COURSE015
107,15,COURSE015
100,15,COURSE015
77,15,COURSE015
189,15,COURSE015
58,15,COURSE015
195,15,COURSE015
176,15,COURSE015
45,15,COURSE015
101,15,COURSE015
103,15,COURSE015
156,15,COURSE015
166,15,COURSE015
237,15,COURSE015
243,15,COURSE015
222,15,COURSE015
3,15,COURSE015
116,15,COURSE015
122,15,COURSE015
20,15,COURSE015
143,15,COURSE015
248,15,COURSE015
200,15,COURSE015
219,15,COURSE015
197,15,COURSE015
180,15,COURSE015
95,15,COURSE015
75,15,COURSE015
89,15,COURSE015
239,15,COURSE015
158,15,COURSE015
153,15,COURSE015
85,15,COURSE015
184,15,COURSE015
7,15,COURSE015
78,15,COURSE015
108,15,COURSE015
227,15,COURSE015
228,15,COURSE015
208,15,COURSE015
144,15,COURSE015
213,15,COURSE015
30,15,COURSE015
135,15,COURSE015
69,15,COURSE015
115,15,COURSE015
50,15,COURSE015
230,15,COURSE015
168,15,COURSE015
118,15,COURSE015
175,15,COURSE015
62,15,COURSE015
226,15,COURSE015
5,15,COURSE015
173,15,COURSE015
24,15,COURSE015
22,15,COURSE015
215,15,COURSE015
70,15,COURSE015
86,15,COURSE015
40,15,COURSE015
63,15,COURSE015
171,15,COURSE015
225,15,COURSE015
68,15,COURSE015
56,15,COURSE015
216,16,COURSE016
60,16,COURSE016
35,16,COURSE016
228,16,COURSE016
135,16,COURSE016
209,16,COURSE016
124,16,COURSE016
215,16,COURSE016
117,16,COURSE016
119,16,COURSE016
212,16,COURSE016
199,16,COURSE016
235,16,COURSE016
242,16,COURSE016
66,16,COURSE016
5,16,COURSE016
161,16,COURSE016
205,16,COURSE016
202,16,COURSE016
217,16,COURSE016
190,16,COURSE016
237,16,COURSE016
4,16,COURSE016
197,16,COURSE016
163,16,COURSE016
33,16,COURSE016
130,16,COURSE016
183,16,COURSE016
36,16,COURSE016
106,16,COURSE016
238,16,COURSE016
128,16,COURSE016
181,16,COURSE016
1,16,COURSE016
92,16,COURSE016
107,16,COURSE016
134,16,COURSE016
222,16,COURSE016
170,16,COURSE016
246,16,COURSE016
148,16,COURSE016
226,16,COURSE016
6,16,COURSE016
108,16,COURSE016
225,16,COURSE016
54,16,COURSE016
182,16,COURSE016
63,16,COURSE016
174,16,COURSE016
86,16,COURSE016
142,16,COURSE016
79,16,COURSE016
191,16,COURSE016
221,16,COURSE016
78,16,COURSE016
218,16,COURSE016
50,16,COURSE016
191,17,COURSE017
172,17,COURSE017
44,17,COURSE017
204,17,COURSE017
205,17,COURSE017
230,17,COURSE017
124,17,COURSE017
149,17,COURSE017
182,17,COURSE017
4,17,COURSE017
47,17,COURSE017
3,17,COURSE017
103,17,COURSE017
165,17,COURSE017
138,17,COURSE017
28,17,COURSE017
150,17,COURSE017
187,17,COURSE017
35,17,COURSE017
97,17,COURSE017
120,17,COURSE017
45,17,COURSE017
219,17,COURSE017
33,17,COURSE017
96,17,COURSE017
198,17,COURSE017
211,17,COURSE017
113,17,COURSE017
161,17,COURSE017
169,17,COURSE017
1,17,COURSE017
227,17,COURSE017
111,17,COURSE017
20,17,COURSE017
61,17,COURSE017
34,17,COURSE017
2,17,COURSE017
122,17,COURSE017
90,17,COURSE017
232,17,COURSE017
133,17,COURSE017
237,17,COURSE017
74,17,COURSE017
41,17,COURSE017
200,17,COURSE017
177,17,COURSE017
141,17,COURSE017
181,17,COURSE017
246,17,COURSE017
5,17,COURSE017
7,17,COURSE017
126,17,COURSE017
137,17,COURSE017
114,17,COURSE017
17,17,COURSE017
76,17,COURSE017
176,17,COURSE017
244,17,COURSE017
48,17,COURSE017
21,17,COURSE017
15,17,COURSE017
158,17,COURSE017
79,17,COURSE017
25,17,COURSE017
84,17,COURSE017
214,17,COURSE017
243,17,COURSE017
91,17,COURSE017
39,17,COURSE017
60,17,COURSE017
238,17,COURSE017
206,17,COURSE017
51,18,COURSE018
6,18,COURSE018
146,18,COURSE018
34,18,COURSE018
231,18,COURSE018
126,18,COURSE018
166,18,COURSE018
83,18,COURSE018
65,18,COURSE018
170,18,COURSE018
135,18,COURSE018
125,18,COURSE018
27,18,COURSE018
211,18,COURSE018
147,18,COURSE018
203,18,COURSE018
141,18,COURSE018
201,18,COURSE018
33,18,COURSE018
140,18,COURSE018
84,18,COURSE018
136,18,COURSE018
44,18,COURSE018
95,18,COURSE018
21,18,COURSE018
212,18,COURSE018
54,18,COURSE018
93,18,COURSE018
173,18,COURSE018
103,18,COURSE018
15,18,COURSE018
192,18,COURSE018
191,18,COURSE018
127,18,COURSE018
230,18,COURSE018
217,18,COURSE018
19,18,COURSE018
238,18,COURSE018
219,18,COURSE018
86,18,COURSE018
163,18,COURSE018
104,18,COURSE018
134,18,COURSE018
120,18,COURSE018
200,18,COURSE018
233,18,COURSE018
2,18,COURSE018
111,18,COURSE018
249,18,COURSE018
94,18,COURSE018
245,18,COURSE018
53,18,COURSE018
131,18,COURSE018
176,19,COURSE019
241,19,COURSE019
75,19,COURSE019
244,19,COURSE019
39,19,COURSE019
8,19,COURSE019
186,19,COURSE019
109,19,COURSE019
113,19,COURSE019
129,19,COURSE019
14,19,COURSE019
92,19,COURSE019
7,19,COURSE019
148,19,COURSE019
101,19,COURSE019
19,19,COURSE019
233,19,COURSE019
124,19,COURSE019
102,19,COURSE019
108,19,COURSE019
198,19,COURSE019
150,19,COURSE019
177,19,COURSE019
95,19,COURSE019
225,19,COURSE019
209,19,COURSE019
77,19,COURSE019
29,19,COURSE019
183,19,COURSE019
98,19,COURSE019
161,19,COURSE019
199,19,COURSE019
100,19,COURSE019
69,19,COURSE019
215,19,COURSE019
33,19,COURSE019
83,19,COURSE019
166,19,COURSE019
154,19,COURSE019
41,19,COURSE019
23,19,COURSE019
237,19,COURSE019
