time_slot,exam_id,course_code,year,enrollment
9,29,ART1101,1,6
9,51,AU2104,3,4
9,110,BBN2101,3,1
9,118,BCF1104,1,1
9,164,BRG0002,1,1
9,188,CA3101,5,2
9,201,CAP2104,3,19
9,233,CH3121,5,3
9,244,CHY6111,1,1
9,251,CIV3102,5,1
9,259,CM2105,3,5
9,290,CSC1101,1,218
9,315,DS2104,3,4
9,368,EEE2101,3,1
9,398,HOM4103,3,2
9,404,ICS2101,3,32
9,420,IM3102,5,2
9,439,IS2203,4,2
9,468,JC2102,3,3
9,473,JMC1102,1,3
9,494,LA3104,5,10
9,524,LA5203,10,2
9,537,LAW2102,1,1
9,552,LLC1101,1,1
9,574,LN2108,3,38
9,583,MA1101,1,40
9,594,MA2201,4,23
9,599,MA2216,4,1
9,626,MBB7107,3,1
9,647,ME3102,5,3
9,663,PES2101,3,1
9,687,PSY1102,1,11
10,41,AT1151,1,1
10,54,BA1101,1,1
10,60,BA3102,5,2
10,61,BA3103,5,2
10,92,BB3203,6,2
10,100,BBA1120,1,10
10,108,BBN1104,1,10
10,116,BCF1102,1,1
10,122,BCH1113,1,4
10,124,BCH2101,3,7
10,172,BT3101,5,1
10,209,CAP6109,1,2
10,225,CC3104,5,14
10,265,COM1102,1,1
10,268,COM2105,3,1
10,295,CSE3101,5,73
10,306,CY1003,4,5
10,320,DS3101,5,4
10,355,ECO2101,3,1
10,364,EE3103,5,2
10,373,EL2104,3,3
10,409,ID2104,3,2
10,414,IDE2104,3,1
10,461,IT3202,6,5
10,465,JC1103,1,1
10,485,LA2102,3,4
10,506,LA4102,7,10
10,512,LA4203,8,2
10,531,LAS2103,3,3
10,541,LCM2101,3,9
10,566,LLM6102,1,1
10,572,LN1208,2,1
10,582,MA1002,2,38
10,587,MA1201,2,23
10,601,MA3103,5,2
10,613,MAS6001,1,4
10,616,MBA6102,1,59
10,652,MEE1006,2,112
10,669,PS1103,1,2
10,677,PS2104,3,2
10,682,PS2212,4,1
10,689,PSY1140,1,13
11,2,AI2103,3,9
11,11,AI4102,7,2
11,26,ARC1105,1,3
11,32,ART2105,3,4
11,49,AU2101,3,2
11,72,BB1205,2,2
11,93,BB3204,6,4
11,103,BBA2103,3,11
11,130,BH1105,1,2
11,178,CA1105,1,7
11,182,CA2103,3,5
11,257,CM1229,2,1
11,273,COM7101,3,1
11,276,CS2102,3,9
11,292,CSE2101,3,78
11,299,CV2102,3,1
11,319,DS2204,4,4
11,346,ECE2102,3,40
11,433,INT3102,5,38
11,447,IS3203,6,2
11,449,IT2101,3,33
11,480,LA1141,1,3
11,481,LA1142,1,1
11,492,LA3102,5,20
11,498,LA3108,5,3
11,515,LA4206,8,1
11,522,LA5201,10,2
11,555,LLC1110,1,19
11,591,MA2108,3,13
11,608,MAS1106,1,4
11,631,MC2202,4,1
11,646,ME2202,4,3
11,648,ME3103,5,5
11,653,MEE1007,1,4
11,697,PSY6101,1,4
12,7,AI3103,5,11
12,45,AT2147,3,3
12,57,BA1105,1,2
12,64,BB1101,1,8
12,89,BB3106,5,19
12,94,BBA1021,1,17
12,115,BCF1101,1,3
12,161,BIT2103,3,10
12,171,BT2104,3,4
12,216,CC2101,3,18
12,229,CCE2103,3,43
12,246,CIV1002,1,45
12,254,CM1201,2,2
12,286,CS3201,6,1
12,311,DOR8002,1,5
12,323,DS3104,5,4
12,336,EC2104,3,2
12,341,EC3103,5,3
12,360,EE1002,1,21
12,413,ID4202,8,3
12,436,IS2103,3,14
12,462,IT3203,6,2
12,477,LA1101,1,2
12,479,LA1103,1,2
12,490,LA2142,3,5
12,503,LA3204,6,3
12,508,LA4104,7,9
12,518,LA5103,9,14
12,529,LAS2101,3,6
12,571,LN1109,1,1
12,611,MAS1110,1,4
12,614,MAS6105,1,37
12,627,MC2101,3,4
12,634,MCE2101,3,6
12,643,ME2102,3,1
12,656,MEE2101,3,13
12,674,PS2101,3,1
12,706,PY2101,3,1
13,1,AI2102,3,12
13,17,AIM3102,5,63
13,23,ARC1102,1,1
13,52,AU3103,5,1
13,69,BB1130,1,1
13,77,BB2102,3,4
13,111,BBN2102,3,4
13,121,BCH1112,1,1
13,123,BCH1114,1,5
13,127,BCH2104,3,4
13,157,BIO7102,3,1
13,187,CA2203,4,1
13,193,CA3203,6,4
13,195,CA7105,3,1
13,198,CAP1105,1,28
13,221,CC2202,4,1
13,250,CIV3101,5,1
13,258,CM2103,3,1
13,277,CS2103,3,23
13,312,DS2101,3,3
13,328,DSE2103,3,35
13,354,ECO1107,1,22
13,362,EE2102,3,1
13,377,ELC2101,3,2
13,406,ICS2103,3,15
13,411,ID3106,5,2
13,416,IIS2102,3,74
13,430,INT2102,3,71
13,446,IS3201,6,3
13,450,IT2102,3,34
13,489,LA2140,3,17
13,495,LA3105,5,23
13,526,LA5205,10,1
13,550,LLC1010,2,14
13,554,LLC1109,1,1
13,579,LN3103,5,2
13,650,ME3105,5,1
13,667,PS1101,1,1
13,670,PS1140,1,2
13,678,PS2106,3,2
13,680,PS2140,3,1
13,685,PS3147,5,2
14,10,AI4101,7,11
14,33,ART2160,3,2
14,66,BB1104,1,8
14,80,BB2201,4,2
14,82,BB2203,4,4
14,99,BBA1119,1,19
14,131,BH2101,3,5
14,143,BH3105,5,2
14,148,BIO2101,3,13
14,180,CA1201,2,3
14,184,CA2105,3,13
14,207,CAP6106,1,13
14,215,CAP7106,3,6
14,228,CCE2102,3,26
14,234,CHE2101,3,1
14,243,CHY6108,1,1
14,245,CIV1001,1,97
14,248,CIV2102,3,6
14,287,CS3202,6,7
14,293,CSE2102,3,78
14,297,CV1001,2,58
14,318,DS2203,4,3
14,330,DSE3102,5,22
14,345,ECE2101,3,55
14,353,ECO1103,1,11
14,358,ECO6105,1,1
14,393,HA2104,3,1
14,422,IM3104,5,2
14,426,IMB1104,1,34
14,428,IMB2103,3,2
14,437,IS2104,3,4
14,463,JC1101,1,1
14,497,LA3107,5,11
14,516,LA5101,9,5
14,551,LLC1011,1,16
14,559,LLC2018,3,39
14,628,MC2102,3,2
14,642,ME2101,3,2
14,659,MEE3102,5,3
14,660,PES1101,1,1
14,664,PES2102,3,2
14,673,PS1240,2,1
14,676,PS2103,3,5
14,690,PSY1141,1,4
14,691,PSY1156,1,1
14,695,PSY2104,3,9
14,700,PSY6104,1,1
15,4,AI2204,4,1
15,24,ARC1103,1,2
15,28,ARC2107,3,2
15,43,AT2102,3,1
15,48,AT3157,5,2
15,76,BB2101,3,30
15,105,BBA2119,3,2
15,132,BH2102,3,3
15,147,BIO1103,1,5
15,166,BT1101,1,1
15,177,CA1104,1,2
15,191,CA3110,5,16
15,222,CC3101,5,3
15,224,CC3103,5,7
15,263,CM2205,4,2
15,272,COM6106,1,1
15,283,CS3102,5,22
15,304,CV3104,5,2
15,314,DS2103,3,7
15,324,DS3201,6,1
15,339,EC3101,5,1
15,350,ECE6105,1,1
15,370,EL2101,3,1
15,383,EO1106,1,1
15,389,EO3102,5,2
15,408,ID2103,3,3
15,429,INT2101,3,134
15,442,IS3102,5,1
15,443,IS3103,5,5
15,459,IT3104,5,33
15,469,JC3101,5,1
15,470,JC3102,5,7
15,483,LA1905,9,1
15,484,LA2101,3,10
15,509,LA4105,7,8
15,527,LA5206,10,2
15,547,LCM3102,3,1
15,558,LLC1114,1,16
15,584,MA1102,1,6
15,622,MBA6115,1,6
15,672,PS1205,2,1
15,712,RAI2103,3,24
15,713,UXI1104,1,7
16,37,ART7102,3,1
16,40,AT1141,1,3
16,44,AT2103,3,1
16,63,BB0025,1,2
16,83,BB2204,4,3
16,96,BBA1102,1,21
16,107,BBN1103,1,11
16,119,BCF1105,1,1
16,134,BH2105,3,4
16,141,BH3103,5,6
16,150,BIO2103,3,3
16,165,BRG0005,1,1
16,181,CA2101,3,13
16,200,CAP2101,3,20
16,211,CAP6111,1,1
16,280,CS2202,4,1
16,289,CSB2102,3,7
16,298,CV2101,3,1
16,305,CY1002,2,6
16,322,DS3103,5,5
16,335,EC2103,3,3
16,338,EC2202,4,1
16,343,EC3201,6,1
16,365,EE3104,5,2
16,367,EEE1002,2,75
16,402,HTO1101,1,3
16,410,ID3103,5,5
16,419,IIS3102,5,8
16,466,JC1104,1,1
16,472,JMC1101,1,1
16,491,LA3101,5,14
16,499,LA3109,5,2
16,533,LAW1101,1,11
16,539,LCM1102,1,4
16,556,LLC1112,1,1
16,562,LLC2103,3,2
16,565,LLM6101,1,2
16,589,MA2101,3,49
16,645,ME2104,3,4
16,661,PES1102,1,1
16,692,PSY2101,3,8
16,702,PSY7103,3,1
17,27,ARC2102,3,3
17,36,ART6103,1,1
17,56,BA1104,1,1
17,71,BB1203,2,1
17,85,BB3102,5,16
17,102,BBA2102,3,15
17,112,BBN2104,3,1
17,146,BIO1102,1,1
17,167,BT1103,1,4
17,174,BT3103,5,3
17,189,CA3102,5,9
17,196,CAP1103,1,78
17,204,CAP6100,1,1
17,206,CAP6105,1,27
17,213,CAP7104,3,7
17,253,CM1105,1,3
17,264,CM3102,5,3
17,309,DOA1002,1,8
17,316,DS2201,4,2
17,337,EC2201,4,1
17,351,ECO1101,1,5
17,359,EE1001,2,32
17,369,EEE2102,3,1
17,378,ELC2102,3,5
17,400,HT3101,5,1
17,454,IT2202,4,1
17,464,JC1102,1,1
17,467,JC2101,3,1
17,476,LA1010,2,3
17,486,LA2103,3,9
17,511,LA4202,8,5
17,520,LA5105,9,9
17,540,LCM1103,1,1
17,563,LLC5118,1,1
17,596,MA2207,4,2
17,617,MBA6109,1,7
17,623,MBA7175,3,8
17,624,MBB2101,3,106
17,635,MCE2102,3,6
19,655,MEE2001,3,407
20,703,PY1001,2,177
